,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,mean_ProcessValue_Ref,skew_value,skew_MovAvgValue,skew_ProcessValue_Ref,std_value,std_MovAvgValue,std_ProcessValue_Ref
0,1.5,0,1,0.9888544818046437,0.999495984995404,0.0,-0.45454958418582303,-1.0204664750054948,0.0,0.5156772812134864,0.3266033146639671,0.0
1,1.5,0,2,0.5812782259982231,0.5807293206192331,-0.40695346555268624,-0.03130428788675321,-0.5967933661274033,-0.5967933661274042,0.4952526794150103,0.27102663982396213,0.27102663982396213
2,1.5,0,3,0.9241774621704938,0.90714952211718,-0.08053326405473928,-0.16074250184195835,-1.3056419655694462,-1.3056419655694458,0.5175770198343087,0.25357851724666414,0.25357851724666414
3,1.5,0,4,0.8196066182876122,0.8109873196482629,-0.17669546652365653,0.4471466763560098,-0.3802263262908379,-0.38022632629083714,0.6717119216466637,0.3810489233246799,0.3810489233246799
4,1.5,0,5,1.2101401939841876,1.198554006615691,0.2108712204437717,0.5971916082395258,0.2644499862750424,0.264449986275044,0.6803014947954703,0.3778279896613544,0.37782798966135445
5,1.5,0,6,1.1464756271390288,1.1483771180038695,0.1606943318319503,0.11793564142867881,0.4025191504433497,0.4025191504433502,0.6316664035971581,0.32601932242066617,0.32601932242066617
6,1.5,0,7,1.6102621156172445,1.5912116630700257,0.6035288768981065,0.34839462802363247,1.0911710698230066,1.091171069823009,0.578361250664106,0.2842465264674987,0.2842465264674987
7,1.5,0,8,1.4848219944854792,1.5009626007002939,0.5132798145283748,0.17262954844045503,0.23091404698717335,0.23091404698717155,0.8121833856596233,0.3149187055526225,0.31491870555262247
8,1.5,0,9,2.116935529916053,2.1399252530829025,1.1522424669109834,-0.27000792410827756,0.08029164643507598,0.08029164643507469,0.7618746204018998,0.4902421652389645,0.49024216523896463
9,1.5,0,10,2.3627666397587443,2.35436462143347,1.3666818352615508,0.31056666746210065,0.0025779939945370163,0.0025779939945363346,0.7539190578815652,0.31837532834751703,0.31837532834751725
10,1.5,0,11,2.8499394405019993,2.82070406724861,1.8330212810766902,0.6490196127663094,0.9865280850283387,0.986528085028339,0.6215040663035366,0.37433998302220034,0.3743399830222003
11,1.5,0,12,2.9671159873535307,2.9513686478630223,1.9636858616911028,0.4796165758947118,-0.07086842326310067,-0.07086842326309764,0.7062229431298982,0.35925933194011284,0.35925933194011234
12,1.5,0,13,3.4163954590685903,3.393902070858711,2.406219284686792,0.5859052562577485,0.7575833052187857,0.7575833052187847,0.6846393953496718,0.39475876109400837,0.39475876109400826
13,1.5,0,14,3.62577014600591,3.619506501919406,2.6318237157474864,0.18635415230710464,-0.432010597776494,-0.4320105977765013,0.6719963271521184,0.45052770532403164,0.4505277053240319
14,1.5,0,15,4.262179035861649,4.238937627894082,3.251254841722162,0.6396755352825327,0.4585310513015385,0.45853105130154104,0.6462137775138315,0.4385446702864829,0.4385446702864825
15,1.5,0,16,4.438850984624926,4.414500998580676,3.4268182124087567,0.6706368580733628,-0.18827164912309358,-0.18827164912309519,0.7775347353019965,0.4636445885380121,0.4636445885380121
16,1.5,0,17,4.924244121977334,4.917657936202366,3.9299751500304465,-0.42642709906465165,-0.26844826258007126,-0.2684482625800675,0.49226551280734965,0.3158256574205544,0.31582565742055424
17,1.5,0,18,5.375665861046834,5.360970394123384,4.373287607951465,0.8905547154853574,-0.17707690685225094,-0.17707690685224609,0.8837604455051578,0.48470966208557414,0.48470966208557387
18,1.5,0,19,5.8569642545206575,5.8357334909637,4.848050704791781,0.9425363061546808,-0.09688069762347042,-0.09688069762347025,0.7004093233189588,0.42869100243476493,0.4286910024347649
19,1.5,0,20,6.380851747866474,6.367574753914868,5.379891967742948,1.09493407954164,1.3641034942619557,1.3641034942619557,0.7838989186946955,0.5125778228445761,0.5125778228445761
20,1.5,15,1,-1.5583015926408232,-1.5612444324537653,0.0,-0.3597153133856749,-1.2436400204211226,0.0,0.41398149070647067,0.20066059878662615,0.0
