,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue
143,1.8,60,4,166.89311926605504,166.9900768049155,-0.10195827618540136,-1.4117188622671053,16.838147888848226,7.301544319796331
144,1.8,60,5,166.98219178082192,167.1134862385321,0.0427099366940978,-0.12049254999230527,15.015832706557045,4.974667024965824
145,1.8,60,6,164.602752293578,164.44091397849462,-0.006292989252585072,-2.038155973061626,12.873020110597658,5.966574838228324
146,1.8,60,7,164.2972602739726,164.1580351681957,-0.1309728579174173,-1.4376803899779143,14.373701513937299,6.339778705531581
147,1.8,60,8,166.690990990991,166.78317424242422,-0.07624612875025448,-1.2319360654670766,16.221515512717367,5.560546188021965
148,1.8,60,9,164.73657407407407,164.77017829457364,0.024046368297390756,-1.660273444905202,17.076394841024864,7.002972680008912
149,1.8,60,10,164.38660287081342,164.38185897435898,-0.1864626216248779,-2.7162089925609125,15.322008819649435,6.3699985498299645
150,1.8,60,11,165.62685185185185,165.42219379844963,-0.027495530409989578,-1.1915443321530497,18.173328816582412,7.982214164697246
151,1.8,60,12,163.97013574660633,164.1584621212121,-0.1685107088001757,-1.3464371795903547,17.20698363719162,5.37254118442714
152,1.8,60,13,167.5520737327189,167.52439814814812,0.00918808822105235,-1.8284255293855263,17.017730618444563,7.728987093827675
153,1.8,60,14,169.42387387387387,169.63851432880844,-0.44667607064344517,-0.033240490049966105,15.010078585182072,5.90436689893107
154,1.8,60,15,168.0587155963303,167.93582949308754,0.25661570224619706,-0.2578952253588405,17.3912272551272,7.386655167662661
155,1.8,60,16,166.67064220183485,166.48469135802472,-0.07434069225872622,-1.3485075499320436,17.69629502608364,6.1459194342596595
156,1.8,60,17,166.7158653846154,166.87600644122384,-0.1842410390555063,-0.8185521242900512,17.96389799379716,7.465932036572232
157,1.8,60,18,163.36926605504587,163.58385802469135,-0.07192922218444595,-2.9603013776364233,15.889550240082762,5.260080037159153
158,1.8,60,19,165.24495412844038,165.18578703703702,-0.016601226267535518,-1.2412295277636634,15.368580590045548,6.004347287960267
159,1.8,60,20,164.42175925925926,164.45276744186046,0.010248665017577416,-1.9347731702168465,14.653255488985904,6.868009876237643
160,2.1,0,1,173.11422018348625,173.18632104454684,0.3954197114659698,-1.0169431311531298,15.460591483524178,4.331547663997952
161,2.1,0,2,169.41004566210046,169.48168960244647,0.11576920538406339,0.33845196377896103,21.434776028510324,6.2266585204872795
162,2.1,0,3,170.05760368663596,169.977762345679,-0.26924942133122365,-0.9301618388985026,17.194108319356495,8.152638356931858
163,2.1,0,4,172.29389671361503,172.4391745283019,-0.15948835252309973,-0.6448164786443261,15.782478053765306,5.604605886985915
164,2.1,0,5,169.80913242009132,169.79066513761467,-0.029723002600445313,0.006776765577686793,13.23016114500317,5.04483707463112
165,2.1,0,6,169.33917050691244,169.3570601851852,-0.09965588467777903,-3.3657211425934785,15.629858807609004,7.207602486549376
166,2.1,0,7,168.68272727272725,168.91203196347033,-0.057788225556865115,0.16035664469160626,14.392351844461631,6.202868704612386
167,2.1,0,8,168.3359090909091,168.4133789954338,-0.10818418306495699,-0.232709585120064,13.013674984903476,4.797608869464874
168,2.1,0,9,166.7785388127854,166.8193501529052,-0.055790024851019165,-0.28198603357450674,14.132682068252079,4.478173579200631
169,2.1,0,10,163.3963963963964,163.37275263951736,0.10578459525430124,-0.7746862380528243,14.765996329024508,4.779164784512493
170,2.1,0,11,165.00859728506788,165.13404545454546,0.013652584207846956,-0.32219040572524704,12.566910675760298,5.333312492630005
171,2.1,0,12,162.78063063063064,162.85331825037707,0.03498738267994763,0.13660340283058997,14.79716658576978,5.024069940038439
172,2.1,0,13,161.7846153846154,161.90032575757579,-0.15755614778908097,-0.4571007006098394,15.482137462882193,6.201639401055471
173,2.1,0,14,159.20313901345293,159.2247972972973,-0.02329054760044144,0.3697061535213815,13.313944427867199,4.430041656279624
174,2.1,0,15,158.41376146788988,158.56386328725037,0.3409872162235952,0.5534645362532518,12.836709082622088,5.061754455415904
175,2.1,0,16,158.29504504504504,158.4069004524887,0.21213621634517557,-0.09543909493946572,12.769842965537107,4.7228054797054915
